text,label
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
"Watch out! beginning on feb. 15, a series of distributed denial of service (ddos) attacks commenced.",DDoS
Important Info: gh0st rat,Malware
⚠️ SECURITY ALERT: ratankba host manipulation console ratankba’s controllers use the “nimo software http retriever 1.0” user-agent string for its communication.,Malware
"Check this out! other reporting from microsoft has linked this spyware to the compromise of dozens of victims, including political dissidents, human rights activists, journalists, and academics.",Malware
New Instagram Scam! python.biopass.a,Malware
"Verify your account now: New Instagram Scam! in addition to including phishing links directly in the email, the attackers also link to pdfs and/or docs, hosted on google drive and microsoft one drive, that contain a link to an attacker-controlled phishing domain.",Phishing
"Someone sent me this: New Instagram Scam! in addition to including phishing links directly in the email, the attackers also link to pdfs and/or docs, hosted on google drive and microsoft one drive, that contain a link to an attacker-controlled phishing domain.",Phishing
"Verify your account now: New Instagram Scam! in addition to including phishing links directly in the email, the attackers also link to pdfs and/or docs, hosted on google drive and microsoft one drive, that contain a link to an attacker-controlled phishing domain.",Phishing
"Someone sent me this: New Instagram Scam! in addition to including phishing links directly in the email, the attackers also link to pdfs and/or docs, hosted on google drive and microsoft one drive, that contain a link to an attacker-controlled phishing domain.",Phishing
"Someone sent me this: New Instagram Scam! in addition to including phishing links directly in the email, the attackers also link to pdfs and/or docs, hosted on google drive and microsoft one drive, that contain a link to an attacker-controlled phishing domain.",Phishing
"🚨 IG Safety: indicators of compromise (iocs) threat actor-managed c&c urls:  https://highstreetmuch[.]xyz/hug/gate[.]php https://takeusall[.]online/benzz/gate[.]php  mitre att&ck® matrix          tags  cloud | apt & targeted attacks | research | phishing | articles, news, reports",Phishing
"⚠️ Don't click! IG Safety: indicators of compromise (iocs) threat actor-managed c&c urls:  https://highstreetmuch[.]xyz/hug/gate[.]php https://takeusall[.]online/benzz/gate[.]php  mitre att&ck® matrix          tags  cloud | apt & targeted attacks | research | phishing | articles, news, reports",Phishing
"🚨 IG Safety: indicators of compromise (iocs) threat actor-managed c&c urls:  https://highstreetmuch[.]xyz/hug/gate[.]php https://takeusall[.]online/benzz/gate[.]php  mitre att&ck® matrix          tags  cloud | apt & targeted attacks | research | phishing | articles, news, reports",Phishing
"Someone sent me this: IG Safety: indicators of compromise (iocs) threat actor-managed c&c urls:  https://highstreetmuch[.]xyz/hug/gate[.]php https://takeusall[.]online/benzz/gate[.]php  mitre att&ck® matrix          tags  cloud | apt & targeted attacks | research | phishing | articles, news, reports",Phishing
"Verify your account now: IG Safety: indicators of compromise (iocs) threat actor-managed c&c urls:  https://highstreetmuch[.]xyz/hug/gate[.]php https://takeusall[.]online/benzz/gate[.]php  mitre att&ck® matrix          tags  cloud | apt & targeted attacks | research | phishing | articles, news, reports",Phishing
"IG Safety: we noted that it can disable a number of antivirus products, previously identified by aon’s researchers.",Malware
Help my account! trojan.w97m.sidewinder.a     ab7c1967bf1fefdffde93626b78eb30994655ab02f59e0adb0935e3e599a953f  rtf file  trojan.w97m.sidewinder.a     2548a819e4c597ba5958d2d18baa544452948e5b00271570192ccd79abe88e8d  1.a js file  trojan.js.sidewinder.a  downloader.,Malware
"Important Info: if koadic finds that the system is conducive to the attacker’s interests, it downloads a base64-encrypted version of the anel malware from the command-and-control (c&c) server and executes it.  encrypted anel is decrypted using the “certutil -docode” command.",Malware
"IG Safety: while ransomware is a large problem for users, it’s important to realize that not all malware families are created equal.",Malware
"Someone sent me this: Report this! in the week of the 2017 presidential elections in iran, pawn storm set up a phishing site targeting chmail.ir webmail users.",Phishing
"Instagram warns users: Report this! in the week of the 2017 presidential elections in iran, pawn storm set up a phishing site targeting chmail.ir webmail users.",Phishing
"Someone sent me this: Report this! in the week of the 2017 presidential elections in iran, pawn storm set up a phishing site targeting chmail.ir webmail users.",Phishing
"Instagram warns users: Report this! in the week of the 2017 presidential elections in iran, pawn storm set up a phishing site targeting chmail.ir webmail users.",Phishing
"Verify your account now: Report this! in the week of the 2017 presidential elections in iran, pawn storm set up a phishing site targeting chmail.ir webmail users.",Phishing
"Is this real? our threat analysis group, or tag, is dedicated to protecting users from threats posed by state-sponsored malware attacks and other advanced persistent threats.",Malware
"⚠️ SECURITY ALERT: we’ve also seen attackers try to trick people into downloading malware by impersonating health organizations: generally, we’re not seeing an overall rise in phishing attacks by government-backed groups; this is just a change in tactics.",Malware
"Check this out!  enterprises can benefit from trend micro’s smart protection suites with xgen™ security, which infuses high-fidelity machine learning into a blend of threat protection techniques to eliminate security gaps across any user activity and any endpoint.   indicators of compromise (iocs)  c&c servers  ssl",Malware
"Report this! in the threat actor toolkit, different types of attacks are used for different purposes: phishing campaigns can be used like a scalpel—targeting specific groups or individuals with personalized lures that are more likely to trick them into taking action (like clicking on a malware link), while ddos ",DDoS
"Report this! in the threat actor toolkit, different types of attacks are used for different purposes: phishing campaigns can be used like a scalpel—targeting specific groups or individuals with personalized lures that are more likely to trick them into taking action (like clicking on a malware link), while ddos ",DDoS
"Report this! in the threat actor toolkit, different types of attacks are used for different purposes: phishing campaigns can be used like a scalpel—targeting specific groups or individuals with personalized lures that are more likely to trick them into taking action (like clicking on a malware link), while ddos ",DDoS
